R1,R2,R3,R4
-0.2447373781692774,-0.73071077298651,-0.5826717207918932,-0.38917235019288027
0.2568460992576684,-0.14290728499881367,0.06633096863271744,0.10975179254897613
0.5328390522453655,0.09189104332235032,0.298532255113736,0.43669850941185423
0.9995358652351473,0.6565868192150579,0.6007485115819767,0.964973181630815
1.1885501111802164,1.1949707729761634,0.8615956208620238,1.486354786189424
1.4158148182348227,1.745437986150871,1.38590485445434,1.9216725132580066
1.1106502609881517,1.6975747585830985,1.4568631319399574,1.931498222641261
0.5521105587589502,1.1518751236354894,1.0655075998008243,1.3919611885899048
-0.27565769602649776,0.12297677836434773,0.1077677338111345,0.4349769303686517
-1.0512601800397339,-0.9102417123416519,-0.6819431014125028,-0.5982159481690138
-1.603705538135447,-1.6489394272168238,-1.463163630293808,-1.6400408576400096
-1.2996817943194894,-0.950261653269948,-0.9888947439653648,-1.0504321485142327
-1.3031130960802533,-0.733223718164486,-1.053902917598141,-0.9957818967909562
-0.754817907913364,-0.4527660810639929,-0.44100006766884836,-0.4217169252244351
-0.5903434392411839,-0.4038295452276071,-0.18220689718656027,-0.5041650732782947
-0.025598740209087787,-0.27347917860368576,0.16393884122195837,-0.08331190462492365
0.44848826676979947,0.3598145524515121,0.6144870082609871,0.7912338739475948
1.0090556220838687,0.7744647748179572,1.0408119029382021,1.2093014358723304
1.3953977042536274,1.343064725057652,1.37548514365502,1.5194326655855002
1.0571372361028681,1.0417161533160397,1.0080160022083335,0.9345413014916873
0.5622849678790833,0.6780920649768714,0.5365166256789279,0.5504010834816343
-0.6367730297669654,-0.42359804173084936,-0.48750311170357186,-0.4816096964610787
-0.9937012039733902,-0.8729635302204077,-0.956006482939137,-1.0811586340400077
-1.5194905937976744,-1.4119416970429568,-1.5124457965597526,-1.9641987978414062
-0.5946083987700842,-1.0661199588630486,-0.5595013662853314,-0.9393266918555836
-0.0867680212590947,-0.5962455040427069,0.12137362139387467,-0.38498019761665864
0.2934306134000627,-0.1778862692277428,0.5079117081692726,0.039622011068353835
0.46037151297300777,0.27509483795004985,0.8329911246816551,0.7642244180634837
0.8688614958953448,0.8994080147280303,1.1559884704078425,1.3451958502763428
1.1810454287228391,1.3609781538533325,1.4682933825900988,1.7305683654568653
1.3239166720312994,1.5018332871874687,1.4739908010980858,1.6173782213503887
0.8609357442688307,1.02752057143189,0.9843162032702784,1.0552529998985685
0.21406767393287912,0.2492183630979809,0.3166032973699748,0.35049607648900316
-0.8721440154339943,-0.6972700635241912,-0.5248329149404157,-0.4506212104851665
-1.3993182377078284,-1.0627793595668806,-0.8911549622931595,-0.7823684855231933
